"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
17340,-5.85232137044269
17339,-5.97862345377602
17338,-5.98205159505206
17337,-7.10487467447914
17336,-7.48789062499998
17335,-6.97994588216144
17334,-7.67945963541664
17333,-6.5595764160156
17332,-8.50056559244789
17331,-6.91304117838539
17330,-7.57189534505206
17329,-6.31908772786456
17328,-6.42665201822914
17327,-6.87509765624998
17326,-5.53010660807289
17325,-7.39289957682289
17324,-7.05264892578123
17323,-7.58597412109373
17322,-7.71335449218748
17321,-6.69464721679685
17320,-8.00453287760414
17319,-6.66657104492185
17318,-7.53365681966144
17317,-6.93666178385414
17316,-6.8642639160156
17315,-6.09390869140623
17314,-6.99369913736977
17313,-6.25447184244789
17312,-6.74192911783852
17311,-6.68521728515623
17310,-7.30776570638019
17309,-7.86406046549477
17308,-7.55990193684894
17307,-7.49537760416664
17306,-6.19998779296873
17305,-5.58825276692706
17304,-6.61029663085935
17303,-7.6536926269531
17302,-5.7128967285156
17301,-6.9935363769531
17300,-7.6239074707031
17299,-6.32076619466144
17298,-6.73017985026039
17297,-7.10055135091144
17296,-5.26864217122394
17295,-7.27753295898435
17294,-6.00108439127602
17293,-6.80303548177081
17292,-7.38020426432289
17291,-6.67727254231769
17290,-6.73601888020831
17289,-6.86507771809894
17288,-7.0949768066406
17287,-5.56762288411456
17286,-6.23777872721352
17285,-6.0542053222656
17284,-5.95854288736977
17283,-6.68643798828123
17282,-6.86265665690102
17281,-5.53989257812498
17280,-7.36013387044269
17279,-6.52440999348956
17278,-6.3075012207031
17277,-6.26572265624998
17276,-6.17558390299477
17275,-7.14447631835935
17274,-6.2905334472656
17273,-6.74571329752602
17272,-6.66941935221352
17271,-5.87189331054685
17270,-6.24192911783852
17269,-6.36729532877602
17268,-5.4333557128906
17267,-5.83404134114581
17266,-7.02805175781248
17265,-5.53485717773435
17264,-5.65622558593748
17263,-6.16740519205727
17262,-6.59901529947914
17261,-6.18320312499998
17260,-7.69004923502602
17259,-6.74342447916664
17258,-6.18050740559894
17257,-6.65055948893227
17256,-6.58846638997394
17255,-7.44754638671873
17254,-7.14540201822914
17253,-7.21400553385414
17252,-8.14413045247394
17251,-7.56415405273435
17250,-7.69758707682289
17249,-7.10902506510414
17248,-6.66449584960935
17247,-6.58383789062498
17246,-6.57902628580727
17245,-7.21386311848956
17244,-6.80285237630206
17243,-7.27133789062498
17242,-6.8000549316406
17241,-7.10710245768227
17240,-6.45636596679685
17239,-6.19379272460935
17238,-6.65627644856769
17237,-6.37164916992185
17236,-6.92913411458331
17235,-6.34499715169269
17234,-7.94848225911456
17233,-7.52537638346352
17232,-7.1217102050781
17231,-6.60894368489581
17230,-7.19107666015623
17229,-6.64814860026039
17228,-7.5103820800781
17227,-6.56235351562498
17226,-6.85679728190102
17225,-7.29289347330727
17224,-8.12395833333331
17223,-7.5205139160156
