"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
5240,-32.8943593343099
5239,-34.2657506306966
5238,-35.8506047566732
5237,-33.7252156575521
5236,-34.5225560506185
5235,-33.050644938151
5234,-37.4353520711263
5233,-32.2078002929687
5232,-35.1077840169271
5231,-35.1671330769857
5230,-34.8474919637044
5229,-35.1465082804362
5228,-33.1179489135742
5227,-35.0445083618164
5226,-32.6321980794271
5225,-34.525737508138
5224,-39.5894022623698
5223,-31.9896402994791
5222,-30.9960159301758
5221,-35.0889902750651
5220,-31.6621358235677
5219,-36.7994725545247
5218,-34.4908330281575
5217,-35.4380833943685
5216,-31.4648117065429
5215,-34.962151590983
5214,-34.9209096272786
5213,-34.0725489298502
5212,-31.0047846476237
5211,-34.9664876302083
5210,-31.4002517700195
5209,-34.1668202718099
5208,-36.4644658406575
5207,-37.0158854166666
5206,-36.5434478759765
5205,-39.223870340983
5204,-38.3580154418945
5203,-37.4850677490234
5202,-34.5306076049804
5201,-34.0511408487955
5200,-30.9848108927409
5199,-32.8539388020833
5198,-37.2866806030273
5197,-35.2852386474609
5196,-34.5704025268554
5195,-33.6657725016276
5194,-34.1155253092448
5193,-35.6770487467448
5192,-33.6355626424153
5191,-32.617160542806
5190,-35.5941274007161
5189,-32.5585693359375
5188,-34.7237559000651
5187,-32.0155064900716
5186,-31.7799972534179
5185,-32.9445963541666
5184,-36.4070012410482
5183,-34.5820398966471
5182,-35.5103261311849
5181,-36.5253712972005
5180,-35.5793009440104
5179,-36.5631088256836
5178,-38.1509969075521
5177,-38.3207865397135
5176,-34.361664835612
5175,-34.7962071736653
5174,-36.5433614095052
5173,-35.829936726888
5172,-37.6702000935872
5171,-34.7276697794596
5170,-34.4264333089193
5169,-36.1633717854818
5168,-35.2818613688151
5167,-33.7317311604818
5166,-33.8875895182291
5165,-36.8228871663411
5164,-36.5740214029948
5163,-31.4055440266927
5162,-34.8455540974935
5161,-32.9596059163411
5160,-32.9052261352539
5159,-33.9003611246745
5158,-34.7341471354166
5157,-34.5936976114909
5156,-32.629746500651
5155,-33.0788940429687
5154,-34.7485463460286
5153,-38.1101974487304
5152,-31.6236251831054
5151,-39.2364486694336
5150,-37.2001632690429
5149,-35.6242355346679
5148,-33.4268529256185
5147,-33.5537322998047
5146,-33.5714604695638
5145,-34.3400558471679
5144,-33.8332682291666
5143,-35.74095509847
5142,-31.543440246582
5141,-35.6754236857096
5140,-32.4241775512695
5139,-32.8826889038086
5138,-36.8688288370768
