"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
18292,-52.8387766520182
18291,-55.1718251546224
18290,-53.4443827311198
18289,-52.0840057373047
18288,-52.8156545003255
18287,-55.5602121988932
18286,-52.2962656656901
18285,-53.8830983479818
18284,-51.3297180175781
18283,-49.7809153238932
18282,-50.2460439046224
18281,-53.7356730143229
18280,-51.3813741048177
18279,-55.2407643636068
18278,-52.0418253580729
18277,-54.6956899007161
18276,-50.8248657226562
18275,-52.0832122802734
18274,-53.5973215738932
18273,-50.335557047526
18272,-53.7238372802734
18271,-51.8325154622396
18270,-54.7186442057291
18269,-54.7335978190104
18268,-50.077988688151
18267,-50.86484375
18266,-55.3518788655599
18265,-52.6537282307943
18264,-54.3871927897135
18263,-51.6673950195312
18262,-50.7546549479166
18261,-49.7888905843099
18260,-50.4138397216797
18259,-52.1240295410156
18258,-53.6347564697265
18257,-50.4940958658854
18256,-52.9877685546875
18255,-53.7407745361328
18254,-51.6094370524088
18253,-51.600454711914
18252,-54.963227335612
18251,-55.0335194905599
18250,-52.561376953125
18249,-53.6897644042969
18248,-52.7852030436198
18247,-49.4226135253906
18246,-56.9652567545573
18245,-52.2270365397135
18244,-52.566254679362
18243,-54.1429707845052
18242,-53.1996724446614
18241,-52.2849741617838
18240,-52.5279093424479
18239,-49.1804972330729
18238,-52.1002360026041
18237,-47.5228586832682
18236,-55.2307291666666
18235,-48.8798278808594
18234,-51.2360646565755
18233,-56.31796875
18232,-53.6807973225911
18231,-50.8893747965495
18230,-54.8890340169271
18229,-48.2782806396484
18228,-51.6514394124349
18227,-55.3300333658854
18226,-50.897065226237
18225,-54.6305704752604
18224,-48.7907419840495
18223,-51.8567362467448
18222,-53.8020233154297
18221,-48.3308675130208
18220,-52.7950500488281
18219,-53.973491414388
18218,-54.2985595703125
18217,-51.7827870686849
18216,-54.9809326171875
18215,-55.3408721923828
18214,-48.2590138753255
18213,-54.8033203125
18212,-52.1007090250651
18211,-53.1999013264974
18210,-53.9499572753906
18209,-49.9423075358073
18208,-52.2333892822265
18207,-54.3785919189453
18206,-49.1397664388021
18205,-51.8776509602864
18204,-53.1986195882161
18203,-48.0835225423177
18202,-50.2070220947265
18201,-53.0607818603515
18200,-53.4276285807291
18199,-55.0530354817708
18198,-53.9361785888672
18197,-55.4252482096354
18196,-54.1662200927734
18195,-51.3227701822916
18194,-52.9699818929036
18193,-50.6337748209635
18192,-50.7762613932291
18191,-52.5810099283854
18190,-53.4223744710286
18189,-53.3220631917318
18188,-51.5009928385416
18187,-51.4452982584635
18186,-52.0142222086588
18185,-53.819189453125
18184,-53.8865366617838
18183,-50.9665995279948
18182,-51.4414021809896
18181,-53.7459116617838
18180,-50.8584452311198
18179,-51.7853251139323
18178,-54.4443115234375
18177,-55.237885538737
18176,-53.4811614990234
18175,-50.7947194417318
18174,-54.0276295979818
18173,-52.4890197753906
18172,-51.4266469319661
18171,-50.9450439453125
18170,-53.7425852457682
18169,-50.3090881347656
18168,-52.0753641764323
18167,-52.9271301269531
18166,-53.6872873942057
18165,-51.0594848632812
18164,-55.1378845214844
18163,-51.8301147460937
18162,-53.184434000651
18161,-52.8188079833984
18160,-51.277451578776
18159,-50.1958679199219
18158,-48.7065745035807
18157,-51.3691212972005
18156,-53.3206085205078
18155,-54.9151723225911
18154,-55.3303995768229
18153,-53.6300872802734
18152,-52.3358266194661
18151,-54.2276062011719
18150,-54.2526102701823
18149,-53.3226531982422
18148,-50.3624633789062
18147,-53.7443552652995
18146,-48.9314280192057
18145,-48.966177368164
18144,-53.9906575520833
18143,-49.9704600016276
18142,-51.6282104492187
18141,-51.4079447428385
18140,-48.3440511067708
18139,-52.2653818766276
18138,-53.1182210286458
18137,-51.7346405029297
18136,-51.1970530192057
18135,-53.2354034423828
18134,-50.614116414388
18133,-50.9860900878906
18132,-54.7367309570312
18131,-54.0855214436849
18130,-54.9442352294922
18129,-54.2794301350911
18128,-51.5585235595703
18127,-52.457612101237
18126,-53.6560679117838
18125,-49.3744567871094
18124,-55.3290720621745
18123,-52.8349365234375
18122,-53.632177734375
18121,-49.6531382242838
18120,-53.4848083496094
18119,-55.3132436116536
18118,-55.4528106689453
18117,-50.0185557047526
18116,-53.2200174967448
18115,-50.4226186116536
18114,-52.6259826660156
18113,-55.2974812825521
18112,-58.6624104817708
18111,-52.698578898112
18110,-50.5881764729818
18109,-53.119736735026
18108,-53.1097473144531
18107,-51.6845967610677
18106,-53.5958618164062
18105,-51.5006774902344
18104,-53.6517649332682
18103,-56.0713714599609
18102,-50.0204477945963
18101,-55.8273935953776
18100,-52.4290374755859
18099,-51.1936553955078
18098,-53.7855285644531
18097,-51.0147206624349
18096,-55.9868326822916
18095,-53.7023986816406
18094,-53.0078186035156
18093,-51.9280303955078
18092,-50.5874745686849
18091,-51.7662618001302
18090,-56.1735544840495
18089,-51.5455790201823
18088,-54.9979919433594
18087,-53.582612101237
18086,-51.7678741455078
18085,-50.9684865315755
18084,-50.9525919596354
18083,-52.9220133463541
18082,-53.2341217041015
18081,-54.524267578125
18080,-50.3488881429036
18079,-53.2246612548828
18078,-51.5442515055338
18077,-53.9513610839844
18076,-54.6938842773437
18075,-49.1538553873698
