"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
21998,-8.97685979207355
21997,-7.39376932779946
21996,-9.51121749877927
21995,-7.58670908610024
21994,-6.75035959879555
21993,-7.78178507486977
21992,-7.33076324462888
21991,-7.33533070882159
21990,-7.03107554117836
21989,-7.05113067626951
21988,-7.28815816243487
21987,-8.60938237508136
21986,-8.0161422729492
21985,-7.84212849934894
21984,-8.84012324015297
21983,-5.9159225463867
21982,-6.88182678222654
21981,-6.6367477416992
21980,-6.54603678385414
21979,-7.91406097412107
21978,-6.79266459147133
21977,-7.4112838745117
21976,-7.90235748291013
21975,-7.50474904378253
21974,-7.139995320638
21973,-7.78905843098956
21972,-8.49635162353513
21971,-7.95445353190102
21970,-7.52643432617185
21969,-8.71684875488279
21968,-8.24899648030597
21967,-7.70245590209959
21966,-7.65604756673175
21965,-9.15245920817055
21964,-7.95900065104164
21963,-8.56365814208982
21962,-9.45645751953123
21961,-7.95124918619789
21960,-8.50710144042966
21959,-7.46252034505206
21958,-6.46134541829425
21957,-7.83796539306638
21956,-6.49149424235024
21955,-6.73751424153644
21954,-5.24936269124347
21953,-6.73503723144529
21952,-6.82350769042966
21951,-8.84466400146482
21950,-8.7102849324544
21949,-8.00507710774737
21948,-7.14036916097003
21947,-7.48350626627602
21946,-6.39691263834633
21945,-9.16687876383461
21944,-6.88120117187498
21943,-7.06634623209633
21942,-8.10900980631508
21941,-8.08780517578123
21940,-7.82623901367185
21939,-7.95905914306638
21938,-8.44484812418617
21937,-11.0455154418945
21936,-7.90819651285805
21935,-7.77229919433591
21934,-7.12325134277341
21933,-6.69710388183591
21932,-8.48348337809242
21931,-6.73573913574216
21930,-6.97108561197914
21929,-8.33697611490883
21928,-7.05219370524086
21927,-7.52594350179034
21926,-7.41300048828123
21925,-6.69043833414711
21924,-7.14178314208982
21923,-8.35538075764972
21922,-9.05659205118813
21921,-8.42040354410805
21920,-6.42451324462888
21919,-7.08896738688149
21918,-8.03238143920896
21917,-7.40243886311847
21916,-7.79544169108071
21915,-6.93849029541013
21914,-7.55731302897133
21913,-7.86134185791013
21912,-8.25906473795571
21911,-7.37259775797524
21910,-7.31366322835284
21909,-7.92750396728513
21908,-8.33422444661456
21907,-8.25015869140623
21906,-11.1450777689616
21905,-9.20126698811847
21904,-7.42631123860675
21903,-7.69016876220701
21902,-6.56903177897133
21901,-7.11271260579425
21900,-9.39472808837888
21899,-7.87321828206378
21898,-7.29903259277341
21897,-6.77190755208331
21896,-6.95712890624998
21895,-8.03962046305336
21894,-8.07472839355466
21893,-8.2055725097656
21892,-7.34385528564451
21891,-6.51539459228513
21890,-7.51568959554034
21889,-7.54347076416013
21888,-7.53993072509763
21887,-6.01645762125649
21886,-6.80963745117185
21885,-7.16890818277993
21884,-8.03665262858071
21883,-7.85237223307289
21882,-6.96670888264972
21881,-8.41939392089841
21880,-7.47516225179034
21879,-7.24532674153644
21878,-7.61402994791664
21877,-8.00240936279295
21876,-6.39341074625649
21875,-7.48140055338539
21874,-9.99620666503904
21873,-7.29622497558591
21872,-6.22601674397784
21871,-6.78169097900388
21870,-9.09487253824867
21869,-7.66944478352862
21868,-8.51246999104815
21867,-8.03667297363279
21866,-9.14606831868487
21865,-7.73972930908201
21864,-8.15857798258461
21863,-8.08180592854815
21862,-8.28164011637367
21861,-8.10260874430336
21860,-7.13548380533852
21859,-8.14675242106117
21858,-7.81223144531248
21857,-7.02460581461586
21856,-8.11115239461261
21855,-8.46641642252602
21854,-8.43326924641925
21853,-7.97747395833331
21852,-9.50477956136065
21851,-8.08244171142576
21850,-8.82306772867836
21849,-6.81208394368487
21848,-7.46005096435545
21847,-7.46625366210935
21846,-8.77219492594399
21845,-8.51176045735675
21844,-5.05187072753904
21843,-7.84422149658201
21842,-8.29787292480466
21841,-8.15672403971352
21840,-9.24200541178383
21839,-7.82227935791013
21838,-7.41328531901039
21837,-6.79330291748045
21836,-7.85236206054685
21835,-8.65713094075519
21834,-9.29769744873045
21833,-7.128276570638
21832,-7.45263773600258
21831,-7.10768483479815
21830,-7.00053507486977
21829,-8.19640960693357
21828,-7.15753529866534
21827,-7.35260874430336
21826,-7.75460154215493
21825,-6.05076446533201
21824,-6.85363871256508
21823,-9.34176737467446
21822,-6.72152811686196
21821,-7.9106989542643
21820,-8.86709696451821
21819,-7.1929000854492
21818,-7.01796061197914
21817,-5.44191843668618
21816,-7.31210428873696
21815,-7.42628580729164
21814,-7.34132741292315
21813,-8.1086486816406
21812,-7.69568227132159
21811,-8.76083984374998
21810,-7.62246042887368
21809,-9.96717427571612
21808,-7.19910786946612
21807,-8.64719111124672
21806,-7.89337005615232
21805,-8.41227315266925
21804,-9.80873972574867
21803,-7.80537261962888
21802,-9.86520487467446
21801,-11.5319224039713
21800,-8.74120432535805
21799,-9.04456939697263
21798,-9.59907251993813
21797,-8.48589935302732
21796,-7.25211181640623
21795,-8.91426188151039
21794,-8.26224619547524
21793,-8.78150278727211
21792,-9.18988011678058
21791,-9.2759078979492
21790,-8.40725301106769
21789,-10.8779955546061
21788,-6.75868326822914
21787,-7.09690958658852
21786,-6.23740488688149
21785,-6.79968617757159
21784,-9.02415568033852
21783,-7.69020436604815
21782,-7.57911275227862
21781,-7.30114593505857
21780,-7.49864044189451
21779,-7.89085235595701
21778,-7.99592437744138
21777,-7.12171783447263
21776,-7.25389455159503
21775,-6.91764170328774
21774,-7.00707600911456
21773,-7.75953521728513
21772,-7.75381825764972
21771,-8.04515940348305
21770,-8.15932057698565
21769,-8.73436584472654
21768,-9.97503255208331
21767,-7.49633890787758
21766,-7.04466857910154
