"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
17635,-50.1007446289062
17634,-48.8139149983724
17633,-49.3569142659505
17632,-45.3946543375651
17631,-48.4347900390625
17630,-46.5783396402995
17629,-49.0322275797526
17628,-52.6025756835937
17627,-51.7430735270182
17626,-48.624116007487
17625,-50.6468007405599
17624,-48.6853698730469
17623,-49.7261210123698
17622,-50.2250172932943
17621,-48.413671875
17620,-47.3884287516276
17619,-48.6709197998047
17618,-48.0469319661458
17617,-47.047232055664
17616,-45.1565256754557
17615,-48.8137776692708
17614,-48.6535400390625
17613,-49.6229258219401
17612,-49.5701049804687
17611,-48.0124979654948
17610,-50.0832784016927
17609,-47.8495035807291
17608,-50.7558349609375
17607,-50.4158182779948
17606,-49.1637329101562
17605,-47.243516031901
17604,-50.5435801188151
17603,-50.6845865885416
17602,-49.0000162760416
17601,-47.4542500813802
17600,-46.4680948893229
17599,-45.1287394205729
17598,-50.8103495279948
17597,-50.09970703125
17596,-45.6043100992838
17595,-45.5148732503255
17594,-49.0063741048177
17593,-49.0759847005208
17592,-49.5329854329427
17591,-47.9519816080729
17590,-45.3727427164713
17589,-50.1480010986328
17588,-50.2454793294271
17587,-48.201279703776
17586,-50.2328247070312
17585,-47.1093505859375
17584,-51.0698659261068
17583,-48.6684224446614
17582,-51.0012471516927
17581,-49.1070109049479
17580,-51.4107116699219
17579,-46.887060546875
17578,-49.0423085530599
17577,-49.0361338297526
17576,-49.8246571858724
17575,-46.9028228759765
17574,-49.1057139078776
17573,-49.0816965738932
17572,-51.2072001139323
17571,-49.7537851969401
17570,-48.6898305257161
17569,-49.3150238037109
17568,-48.9813649495443
17567,-50.4768229166666
17566,-47.3845682779948
17565,-50.0960194905599
17564,-48.6242991129557
17563,-48.660025024414
17562,-50.738877360026
17561,-48.0359405517578
17560,-50.1888437906901
17559,-47.5284535725911
17558,-46.7768005371094
17557,-48.8781188964844
17556,-51.590912882487
17555,-50.1907613118489
17554,-47.8465891520182
17553,-47.5504567464193
17552,-49.7697916666666
17551,-51.0827596028646
17550,-48.4857950846354
17549,-48.1030537923177
17548,-46.8468231201172
17547,-50.9148213704427
17546,-47.5100362141927
17545,-49.5484069824219
17544,-49.4045674641927
17543,-49.3136759440104
17542,-47.8500986735026
17541,-49.5357930501302
17540,-48.6794036865234
17539,-48.8256134033203
17538,-45.8529571533203
17537,-46.1410736083984
17536,-51.8255015055338
17535,-45.4217183430989
17534,-45.8085286458333
17533,-47.8625752766927
17532,-49.1691701253255
17531,-48.9693868001302
17530,-50.3863840738932
17529,-48.3143981933594
17528,-51.9611724853515
17527,-49.2444163004557
17526,-50.7910166422526
17525,-51.6770080566406
17524,-47.4919952392578
17523,-45.4164337158203
17522,-52.3777526855469
17521,-50.6498321533203
17520,-45.9348714192708
17519,-50.2122965494791
17518,-48.3380900065104
17517,-49.6236938476562
17516,-47.9930684407552
17515,-48.6739919026693
17514,-47.2141581217448
17513,-48.4160929361979
17512,-48.3855702718099
17511,-47.9152994791666
17510,-54.1989349365234
17509,-48.5068369547526
17508,-48.1014668782552
17507,-52.2208516438802
